,ds,yhat,yhat_lower,yhat_upper,y,cutoff
930,2023-11-09,11.968677879479083,-45.24876444020715,69.2740937983172,57.1,2023-11-08
931,2023-11-10,6.999998499627291,-46.77497737371688,60.021421452886315,44.57,2023-11-09
932,2023-11-11,1.5281937240540788,-53.36279301601044,57.57874999753698,33.77,2023-11-10
933,2023-11-12,0.332399375793095,-54.504260329441685,54.685158385428906,32.89,2023-11-11
934,2023-11-13,7.327030114585715,-48.53426261560758,61.77725162082419,54.34,2023-11-12
935,2023-11-14,9.057810625160784,-49.77766465307753,64.96034201242526,42.77,2023-11-13
936,2023-11-15,11.517309384287017,-40.78441988338173,66.70971625887151,39.41,2023-11-14
937,2023-11-16,14.233493252943234,-36.54657536682742,69.85032065168366,39.56,2023-11-15
938,2023-11-17,9.013120214862544,-48.88128213897118,70.79542979380834,32.58,2023-11-16
939,2023-11-18,4.408493361943725,-48.8800767109485,59.8570660722846,27.28,2023-11-17
940,2023-11-19,3.8275035699049784,-52.884602185013186,56.156200985305546,24.84,2023-11-18
941,2023-11-20,10.78209036363287,-44.158850608805196,71.6559118209523,45.13,2023-11-19
942,2023-11-21,12.31994045755497,-43.388780236612085,66.08659031362242,45.64,2023-11-20
943,2023-11-22,15.03252808249704,-38.62277799761578,72.09203056720396,45.16,2023-11-21
944,2023-11-23,18.09413411478973,-35.665294792404744,70.52875234991949,37.34,2023-11-22
945,2023-11-24,13.975491021814715,-42.30352130802828,70.79437950437196,33.26,2023-11-23
946,2023-11-25,9.5166827793219,-49.193955740789235,65.42005783140777,26.14,2023-11-24
947,2023-11-26,8.864738602605359,-48.68483035242872,62.678213955703804,28.53,2023-11-25
948,2023-11-27,15.249675140889627,-40.21845973887376,72.41295380661856,37.58,2023-11-26
949,2023-11-28,17.23478975700855,-35.41676226252061,73.4481207704538,46.07,2023-11-27
950,2023-11-29,20.392180852788673,-33.89884195912171,76.92538091599147,42.54,2023-11-28
951,2023-11-30,21.895065177792645,-31.511069462862853,76.26935024094777,51.29,2023-11-29
952,2023-12-01,17.720829943206784,-40.313221303101194,74.58726158033643,47.9,2023-11-30
953,2023-12-02,11.55416406644779,-43.35585605365914,66.46353432714372,39.05,2023-12-01
954,2023-12-03,10.620297163164512,-46.49315519863827,62.63375388570028,37.56,2023-12-02
955,2023-12-04,17.715975270223822,-39.2602380602036,68.31880338911903,52.28,2023-12-03
956,2023-12-05,19.569779427295604,-37.45710523349606,74.7004266726469,62.25,2023-12-04
957,2023-12-06,21.223623114640013,-32.49054834482526,77.83711732753213,61.93,2023-12-05
958,2023-12-07,22.99506551877655,-34.498121790258786,81.53161635862097,55.54,2023-12-06
959,2023-12-08,18.118951821296434,-40.83339374131629,73.15819667358996,47.39,2023-12-07
960,2023-12-09,11.956975968013635,-47.25515275030003,71.21359694809149,38.3,2023-12-08
961,2023-12-10,10.244295566544613,-45.21727804187062,67.74455769169577,38.09,2023-12-09
962,2023-12-11,16.485814522433536,-40.48268674817373,65.68741074041993,41.51,2023-12-10
963,2023-12-12,17.496710420711675,-39.515331728648604,70.00363591036874,50.12,2023-12-11
964,2023-12-13,19.637194689051036,-37.54094809945704,75.93324237942102,53.1,2023-12-12
965,2023-12-14,20.990711572397096,-36.43920914151318,76.58337245579797,50.49,2023-12-13
966,2023-12-15,16.03075869694946,-39.39406078102535,69.61841213307657,62.41,2023-12-14
967,2023-12-16,9.819675386767788,-45.39960940276652,68.3778140824698,56.14,2023-12-15
968,2023-12-17,8.363956307962903,-47.672252173277315,62.307533753170524,43.04,2023-12-16
969,2023-12-18,14.679469786551241,-42.40330420718329,68.59515056196975,65.14,2023-12-17
970,2023-12-19,16.823871028042177,-39.01554052965488,75.66954016700542,59.46,2023-12-18
971,2023-12-20,18.73050834139082,-38.70090779701905,74.52166201493887,59.9,2023-12-19
972,2023-12-21,21.78632562322414,-35.672277024123375,76.72705339862614,44.68,2023-12-20
973,2023-12-22,16.70455823527679,-39.774397945120526,70.61489498790934,37.78,2023-12-21
974,2023-12-23,11.379611470560832,-41.618462775933615,67.67170904923844,25.84,2023-12-22
975,2023-12-24,10.87185806245693,-45.361808266440434,65.20003624654103,25.76,2023-12-23
976,2023-12-25,17.390896975894687,-37.563564828278366,70.374424753662,26.05,2023-12-24
977,2023-12-26,19.792543361920544,-37.956667572549826,76.22920481029657,22.21,2023-12-25
978,2023-12-27,22.52982452330041,-28.795911202157015,77.41197936235936,31.48,2023-12-26
979,2023-12-28,25.469027421330665,-32.562591884663455,81.72197775399117,34.07,2023-12-27
980,2023-12-29,20.956701633286958,-36.39573640193094,72.28063100831127,28.03,2023-12-28
981,2023-12-30,16.369709710076823,-42.48665519848139,67.33215648566633,22.9,2023-12-29
982,2023-12-31,16.083785582553265,-42.09277674700419,72.05714547966477,17.38,2023-12-30
983,2024-01-01,23.25180341602325,-35.04618351263568,74.8277321205914,14.91,2023-12-31
984,2024-01-02,25.669892671410516,-30.307097041666132,75.92556068336458,22.28,2024-01-01
985,2024-01-03,29.4247159567732,-24.418209869691832,87.96118787636816,39.99,2024-01-02
986,2024-01-04,32.03853433876923,-20.841194669212236,89.34216225172,26.1,2024-01-03
987,2024-01-05,28.038349128328313,-30.553678511212777,82.32533425108075,22.82,2024-01-04
988,2024-01-06,22.469423414886098,-32.69264381152448,77.96795368865091,20.33,2024-01-05
989,2024-01-07,22.69099552629821,-34.97874203435255,74.676970125048,32.54,2024-01-06
990,2024-01-08,30.543676895879194,-25.941005494332117,85.7032441660994,27.44,2024-01-07
991,2024-01-09,32.88636087804038,-20.585490896057035,86.29628018970787,24.8,2024-01-08
992,2024-01-10,34.50983288738706,-19.581599952137882,93.1485244640635,41.56,2024-01-09
993,2024-01-11,35.88667508620727,-20.833947800304244,88.12814649885625,35.4,2024-01-10
994,2024-01-12,31.670713880021463,-24.16056982790981,85.65038618758123,27.78,2024-01-11
995,2024-01-13,26.935533207264804,-27.780029230544407,79.6281090035607,19.99,2024-01-12
996,2024-01-14,24.321435142208145,-33.52468046841792,85.66094130760781,38.79,2024-01-13
997,2024-01-15,31.659726150724776,-20.34611928302151,88.41859276813516,26.16,2024-01-14
998,2024-01-16,32.48764681220602,-25.290049771842277,88.54508399327749,36.89,2024-01-15
999,2024-01-17,34.49252604537014,-21.18459659282196,89.55444921962359,40.1,2024-01-16
1000,2024-01-18,36.5244982799368,-16.794258702244623,91.19283904868752,37.67,2024-01-17
1001,2024-01-19,31.242695070955918,-26.374396233426328,85.89179300061728,33.27,2024-01-18
1002,2024-01-20,24.827249491752127,-29.378198418214556,78.79284157050357,19.31,2024-01-19
1003,2024-01-21,23.263340592904118,-37.03380353512472,77.08675994231038,16.36,2024-01-20
1004,2024-01-22,29.602048835792942,-22.378240086337946,84.91352617300231,21.82,2024-01-21
1005,2024-01-23,30.589098015178195,-26.138216494619975,88.76755546321716,18.59,2024-01-22
1006,2024-01-24,32.478308875177575,-24.051793896180953,86.39467559194465,15.45,2024-01-23
1007,2024-01-25,33.85169154529785,-24.569608389613375,88.7677336856367,28.88,2024-01-24
1008,2024-01-26,29.145804245133483,-25.60655479478369,84.22672422881125,22.57,2024-01-25
1009,2024-01-27,23.055625335137595,-34.980079123541344,80.48422664085975,15.31,2024-01-26
1010,2024-01-28,21.263944781001086,-34.38555679052918,74.85170611315517,14.59,2024-01-27
1011,2024-01-29,28.220293597496163,-25.33971122637751,85.46899805560672,16.81,2024-01-28
1012,2024-01-30,29.728560762657523,-23.97249879603643,83.08077200426658,31.88,2024-01-29
1013,2024-01-31,32.32781304327585,-22.73342757346694,87.89199577456426,29.2,2024-01-30
1014,2024-02-01,35.329616139144704,-19.15558806786833,91.69784105285635,31.39,2024-01-31
1015,2024-02-02,30.27163349107899,-24.47637639454293,86.45591690426157,24.5,2024-02-01
1016,2024-02-03,25.126156333083042,-29.84204774523117,77.8811554825389,22.51,2024-02-02
1017,2024-02-04,25.27682187097531,-33.09183710540681,86.4650067110649,18.51,2024-02-03
1018,2024-02-05,32.95327232514465,-19.850016045974613,89.9441590670912,22.34,2024-02-04
1019,2024-02-06,34.19418568662557,-21.756767862112042,90.99435501737167,37.66,2024-02-05
1020,2024-02-07,37.190659308265694,-16.86415854533336,90.24921187003517,43.07,2024-02-06
1021,2024-02-08,39.50926775270844,-14.99740228829113,96.48394586573313,60.79,2024-02-07
1022,2024-02-09,35.7030725927289,-17.320540234761683,91.22060940172534,71.42,2024-02-08
1023,2024-02-10,30.91582569778192,-24.4288617858833,85.40501239275824,38.67,2024-02-09
1024,2024-02-11,30.328288369662303,-25.14927548199872,80.85313381310434,30.47,2024-02-10
1025,2024-02-12,37.59940155384383,-19.305663908162693,92.96013227235393,43.87,2024-02-11
1026,2024-02-13,39.70700397968111,-13.64419406320588,92.68400013780615,34.49,2024-02-12
1027,2024-02-14,41.928303619265535,-13.846803944971683,94.4359179415152,30.06,2024-02-13
1028,2024-02-15,43.28873679434619,-8.309396530421571,102.42223435935983,39.17,2024-02-14
1029,2024-02-16,38.61269319212686,-14.208291240201214,94.91480586700384,30.84,2024-02-15
1030,2024-02-17,32.38700477274706,-21.076535145579992,87.61019195176486,22.61,2024-02-16
1031,2024-02-18,30.49839226844277,-26.537908670751374,87.12916426248606,25.48,2024-02-17
1032,2024-02-19,36.871521407669405,-20.477701492637685,88.89917770614979,37.55,2024-02-18
1033,2024-02-20,36.998286059831244,-20.5197782308612,95.73611352950331,41.43,2024-02-19
1034,2024-02-21,38.101918962405776,-17.111758042242307,95.34427093029251,43.66,2024-02-20
1035,2024-02-22,39.21517691710618,-11.334903072581437,93.03129226399602,51.38,2024-02-21
1036,2024-02-23,33.55786355507302,-20.697060804001094,89.1245408863532,44.87,2024-02-22
1037,2024-02-24,27.422037885481288,-26.653358998573545,81.23331202775529,30.79,2024-02-23
1038,2024-02-25,24.305925721510516,-27.619955771969664,78.04967467184815,31.69,2024-02-24
1039,2024-02-26,29.528964529185227,-22.884080701875124,81.70053165287871,44.05,2024-02-25
1040,2024-02-27,29.714462976805933,-26.938020917130007,79.35706178387825,52.08,2024-02-26
1041,2024-02-28,30.506641665791058,-26.56702174632946,79.33483111932411,65.49,2024-02-27
1042,2024-02-29,32.86953673554318,-21.18239575148246,87.93452232687021,74.11,2024-02-28
1043,2024-03-01,26.990733188579213,-32.0874981409276,80.83196423671647,58.41,2024-02-29
1044,2024-03-02,20.25867100588222,-33.41654242647588,76.89975718792442,52.44,2024-03-01
1045,2024-03-03,18.24169903021072,-33.82142678839641,74.42678665028133,54.77,2024-03-02
1046,2024-03-04,24.14607892936223,-31.41927364513968,80.74885131530006,86.44,2024-03-03
1047,2024-03-05,25.442940908298866,-27.557184546129236,77.14374667026131,98.68,2024-03-04
1048,2024-03-06,28.0352251151677,-28.25525453189006,86.57092579282218,83.46,2024-03-05
1049,2024-03-07,29.08697947562919,-24.307548393059495,86.17887371952169,74.42,2024-03-06
1050,2024-03-08,24.37582935529048,-29.744036622675754,81.2474947719701,66.05,2024-03-07
1051,2024-03-09,17.648433801265146,-36.70783942555025,74.37266005572285,59.06,2024-03-08
1052,2024-03-10,18.299092318460847,-32.51945249667371,72.80880995409453,63.68,2024-03-09
1053,2024-03-11,25.652616053863703,-28.906664314982255,79.07099520914453,72.31,2024-03-10
1054,2024-03-12,27.122099982024256,-26.687323899898097,85.8414214662545,64.39,2024-03-11
1055,2024-03-13,29.329460731751496,-25.206830257720753,85.10081134321509,64.57,2024-03-12
1056,2024-03-14,32.03197809421584,-22.017306424275183,87.1950233256264,56.89,2024-03-13
1057,2024-03-15,27.21664164473959,-26.98376853634172,83.44425837074452,45.74,2024-03-14
1058,2024-03-16,22.495015423218508,-33.50275986731825,79.62947236270624,37.41,2024-03-15
1059,2024-03-17,22.047170323793498,-35.62639955695153,81.63998166630337,32.28,2024-03-16
1060,2024-03-18,29.370334745232253,-23.88601811676192,84.70665382409919,40.44,2024-03-17
1061,2024-03-19,30.618141392598492,-27.064678047424927,83.96738098728393,44.98,2024-03-18
1062,2024-03-20,32.47210322087939,-15.299098039318135,85.26069990382774,38.89,2024-03-19
1063,2024-03-21,34.80140226606356,-22.801044733474974,86.06640424479127,33.97,2024-03-20
1064,2024-03-22,30.487914986761275,-26.739055567866952,83.48391604884974,27.91,2024-03-21
1065,2024-03-23,24.649318752311785,-31.759023670175768,77.98963654792486,21.39,2024-03-22
1066,2024-03-24,23.124176183514006,-29.79432380429843,77.37414709662441,21.24,2024-03-23
1067,2024-03-25,29.666414492641266,-20.960306480265828,84.38561396578916,29.62,2024-03-24
1068,2024-03-26,30.59681915249463,-27.53964583286971,86.45579777590831,34.98,2024-03-25
1069,2024-03-27,32.934312852499225,-21.458900801503024,87.46722158693292,39.82,2024-03-26
1070,2024-03-28,34.211481396542524,-16.803943185097083,91.54333084877565,37.89,2024-03-27
1071,2024-03-29,28.874996851085232,-27.427362442675136,81.61932810951282,29.08,2024-03-28
